player_level,position,pos_sorted,player_name,client_platform,player_level_display,is_guest,player_dnf,pnhl_online_game_type,team_id,team_side,opponent_club_id,opponent_team_id,opponent_score,score,rating_defense,rating_offense,rating_teamplay,toi,toi_seconds,skassists,skbs,skdeflections,skfol,skfopct,skfow,skgiveaways,skgoals,skgwg,skhits,skinterceptions,skpassattempts,skpasses,skpasspct,skpenaltiesdrawn,skpim,skpkclearzone,skplusmin,skpossession,skppg,sksaucerpasses,skshg,skshotattempts,skshotonnetpct,skshotpct,skshots,sktakeaways,glbrksavepct,glbrksaves,glbrkshots,gldsaves,glga,glgaa,glpensavepct,glpensaves,glpenshots,glpkclearzone,glpokechecks,glsavepct,glsaves,glshots,glsoperiods,points,faceoffs_total,faceoff_percentage,shots_missed,shooting_percentage,passes_missed,passing_percentage,goals_saved,save_percentage,major_penalties,minor_penalties,total_penalties,points_per_60,possession_per_minute,shot_efficiency,takeaway_giveaway_ratio,penalty_differential,defensive_actions_per_minute,offensive_impact,defensive_impact,detailed_position,position_abbreviation,game_impact_score,puck_management_rating,possession_efficiency,net_defensive_contribution,time_adjusted_rating,shot_generation_rate,offensive_zone_presence,two_way_rating,match_id,club_id,player_id,game_result,home_away
15,defenseMen,1,RobitaiIIe,xbsx,100,1,0,5,500,0,1509,501,0,3,50.0,50.0,50.0,2,145,0,0,0,0,0.0,0,0,0,0,0,0,1,1,100.0,0,0,0,0,7,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,100.0,,,0,0,0,0.0,3.5,,,0,0.0,0.0,0.0,rightDefense,RD,5.3,5.0,0.0,0,25.0,0.0,0.2,1.2,24294975480454,345,406590742,loss,home
1,center,5,MythicI9I,ps5,299,0,0,5,500,0,1509,501,0,3,50.0,50.0,50.0,2,145,0,0,0,0,100.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,1,100.0,0,,0,,,,0,0,0,0.0,0.0,,,0,0.0,0.0,0.0,center,C,3.3,1.7,,0,25.0,0.0,0.0,1.2,24294975480454,345,470007675,loss,home
6,rightWing,3,Smitzky,xbsx,218,1,0,5,500,0,1509,501,0,3,50.0,50.0,50.0,2,145,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,,,0,0,0,0.0,0.0,,,0,0.5,0.0,0.5,rightWing,RW,2.9,1.7,,0,25.0,0.0,0.0,1.2,24294975480454,345,1300476344,loss,home
15,defenseMen,2,Gxrvais,xbsx,106,1,0,5,500,0,1509,501,0,3,50.0,50.0,50.0,2,145,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,,,0,0,0,0.0,0.5,,,0,0.0,0.0,0.0,leftDefense,LD,4.6,1.7,0.0,0,25.0,0.0,0.0,1.2,24294975480454,345,1812367891,loss,home
6,leftWing,4,Kirkyy88,ps5,196,1,0,5,500,0,1509,501,0,3,50.0,50.0,50.0,2,145,0,0,0,0,0.0,0,0,0,0,0,0,1,1,100.0,0,0,0,0,5,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,100.0,,,0,0,0,0.0,2.5,,,0,0.0,0.0,0.0,leftWing,LW,1.6,5.0,0.0,0,25.0,0.0,0.1,1.2,24294975480454,345,1844081869,loss,home
21,goalie,0,xDuuuvaI,xbsx,299,1,0,5,500,0,1509,501,0,3,50.0,50.0,50.0,2,145,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0.0,,0,0,0,0.0,0.0,,,0,0.0,0.0,0.0,goalie,G,3.5,1.7,,0,25.0,0.0,0.0,1.2,24294975480454,345,1006612070445,loss,home
15,defenseMen,2,Alepiro,xbsx,190,1,1,5,500,0,1509,501,6,0,55.0,55.0,70.0,47,2818,0,1,0,0,0.0,0,2,0,0,4,3,9,8,88.89,0,0,0,-4,111,0,0,0,0,0.0,0.0,0,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,1,88.89,,,0,0,0,0.0,2.36,,1.0,0,0.15,0.0,0.11,leftDefense,LD,4.9,5.1,0.0,4,90.0,0.0,2.3,2.0,24292563570348,36619,373262714,loss,home
2,rightWing,3,Kaneeer,xbsx,61,1,0,5,500,0,1509,501,6,0,65.0,55.0,60.0,47,2818,0,0,0,1,0.0,0,13,0,0,5,3,18,10,55.56,0,0,0,-4,274,0,0,0,3,100.0,0.0,3,3,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,1,0.0,0,0.0,8,55.56,,,0,0,0,0.0,5.83,0.0,0.23,0,0.17,0.03,-0.11,rightWing,RW,3.1,2.7,0.0,-7,90.0,0.06,6.1,1.0,24292563570348,36619,879763936,loss,home
2,leftWing,4,Guiimond-,ps5,111,0,1,5,500,0,1509,501,6,0,60.0,55.0,55.0,47,2818,0,0,0,0,0.0,0,8,0,0,0,7,13,8,61.54,0,0,0,-4,156,0,0,0,2,100.0,0.0,2,5,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,0.0,5,61.54,,,0,0,0,0.0,3.32,0.0,0.62,0,0.11,0.02,-0.06,leftWing,LW,2.2,4.3,0.0,4,85.0,0.04,3.7,2.5,24292563570348,36619,1594559140,loss,home
21,goalie,0,DopeDreamzGaming,ps5,83,1,0,5,500,0,1509,501,6,0,75.0,35.0,50.0,47,2818,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,1,0,6,7.66,0.0,0,1,0,0,0.54,7,13,0,0,0,,0,,0,,7.0,53.85,0,0,0,0.0,0.0,,,0,0.0,0.0,0.0,goalie,G,1.0,1.7,,0,80.0,0.0,0.0,1.2,24292563570348,36619,1859418993,loss,home
15,defenseMen,1,KingMarchand-63,ps5,70,1,1,5,500,0,1509,501,6,0,65.0,60.0,50.0,47,2818,0,0,0,0,0.0,0,4,0,0,1,5,17,14,82.35,0,2,0,-4,219,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,3,82.35,,,0,1,1,0.0,4.66,,0.0,-1,0.02,0.0,-0.06,rightDefense,RD,4.6,3.6,0.0,1,87.5,0.0,4.5,1.5,24292563570348,36619,1005065987280,loss,home
1,center,5,iTzzADaMS,xbsx,14,1,1,5,500,0,1509,501,6,0,60.0,55.0,70.0,45,2715,0,0,0,4,66.67,8,2,0,0,6,3,10,8,80.0,0,2,0,-4,98,0,0,0,3,66.67,0.0,2,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,12,66.67,1,0.0,2,80.0,,,0,1,1,0.0,2.18,0.0,1.0,-1,0.18,0.02,0.13,center,C,4.0,4.8,0.0,3,92.5,0.07,2.7,2.1,24292563570348,36619,1006483612672,loss,home
1,rightWing,3,Newf l9l,xbsx,105,1,0,5,501,1,36619,500,0,6,70.0,80.0,60.0,47,2818,1,0,0,0,0.0,0,8,1,0,0,5,17,11,64.71,1,0,0,4,211,0,0,0,3,100.0,33.33,3,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,2,0,,0,33.33,6,64.71,,,0,0,0,2.55,4.49,33.33,0.25,1,0.04,0.1,-0.13,rightWing,RW,4.9,3.4,0.57,-1,105.0,0.06,5.0,2.7,24292563570348,1509,957587535,loss,away
21,goalie,0,ItsBender14,xbsx,80,1,0,5,501,1,36619,500,0,6,65.0,70.0,60.0,47,2818,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1.0,1,1,1,0,0.0,0.0,0,0,0,0,1.0,10,10,0,0,0,,0,,0,,10.0,100.0,0,0,0,0.0,0.0,,,0,0.0,0.0,0.0,goalie,G,10.0,1.7,,0,97.5,0.0,0.0,1.2,24292563570348,1509,1042759660,loss,away
6,leftWing,4,Ironside197,ps5,243,0,0,5,501,1,36619,500,0,6,60.0,100.0,80.0,47,2818,2,0,0,0,0.0,0,13,3,0,8,2,24,16,66.67,0,0,0,4,299,1,0,0,5,80.0,75.0,4,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,5,0,,1,75.0,8,66.67,,,0,0,0,6.38,6.36,60.0,0.15,0,0.21,0.21,-0.06,leftWing,LW,10.0,2.8,1.0,-9,120.0,0.11,7.2,3.2,24292563570348,1509,1739192465,loss,away
14,defenseMen,2,ISmokeMids2401,xbsx,299,1,0,5,501,1,36619,500,0,6,80.0,70.0,75.0,47,2818,1,0,0,0,0.0,0,5,0,0,5,5,16,12,75.0,0,0,0,4,106,0,0,0,1,100.0,0.0,1,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1,0,,0,0.0,4,75.0,,,0,0,0,1.28,2.26,0.0,0.4,0,0.15,0.03,0.04,leftDefense,LD,7.3,4.0,0.57,2,112.5,0.02,2.8,2.4,24292563570348,1509,1870773347,loss,away
15,defenseMen,1,PackDaBong-_-,ps5,299,1,0,5,501,1,36619,500,0,6,80.0,70.0,55.0,47,2818,1,1,0,0,0.0,0,2,0,0,0,3,8,7,87.5,0,0,0,4,82,0,0,0,1,100.0,0.0,1,3,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1,0,,0,0.0,1,87.5,,,0,0,0,1.28,1.74,0.0,1.5,0,0.09,0.03,0.04,rightDefense,RD,7.9,5.9,0.73,5,102.5,0.02,2.0,2.8,24292563570348,1509,1976972998,loss,away
1,center,5,PucksDeep22,xbsx,8,1,0,5,501,1,36619,500,0,6,75.0,100.0,80.0,47,2818,1,0,0,8,38.46,5,5,2,0,5,4,26,21,80.77,1,0,0,4,331,0,0,0,2,50.0,200.0,1,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,3,13,38.46,1,200.0,5,80.77,,,0,0,0,3.83,7.04,100.0,0.2,1,0.13,0.12,0.02,center,C,6.5,3.7,0.54,0,127.5,0.04,6.7,3.0,24292563570348,1509,1005566705735,loss,away
2,leftWing,4,xT S P 0 0 N,xbsx,299,1,0,5,501,1,1509,500,5,9,50.0,100.0,60.0,60,3598,2,0,0,0,0.0,0,7,5,0,11,3,22,16,72.73,0,2,0,0,246,3,0,0,10,90.0,55.56,9,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,7,0,,1,55.56,6,72.73,,,0,1,1,7.0,4.1,50.0,0.14,-1,0.2,0.28,0.08,leftWing,LW,10.0,3.2,1.71,-3,105.0,0.17,7.2,5.4,24284973750088,175812,172218530,loss,away
1,center,5,Neeeemmmmm,xbsx,299,1,0,5,501,1,1509,500,5,9,70.0,100.0,100.0,60,3598,6,1,0,7,73.08,19,22,1,0,6,2,25,18,72.0,1,0,0,0,646,1,0,0,4,75.0,33.33,3,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,7,26,73.08,1,33.33,7,72.0,,,0,0,0,7.0,10.77,25.0,0.09,1,0.15,0.16,-0.22,center,C,6.3,2.9,0.65,-17,135.0,0.07,7.0,3.2,24284973750088,175812,176764956,loss,away
2,rightWing,3,VR632,xbsx,280,1,0,5,501,1,1509,500,5,9,60.0,100.0,70.0,60,3598,1,0,0,0,0.0,0,10,3,0,9,4,10,7,70.0,0,0,0,0,127,0,0,0,6,100.0,50.0,6,4,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,4,0,,0,50.0,3,70.0,,,0,0,0,4.0,2.12,50.0,0.4,0,0.22,0.17,0.05,rightWing,RW,9.5,3.7,1.89,-2,115.0,0.1,3.8,4.0,24284973750088,175812,1782129381,loss,away
15,defenseMen,1,Finklestein3591,xbsx,299,1,0,5,501,1,1509,500,5,9,85.0,75.0,70.0,60,3598,1,1,0,0,0.0,0,2,0,0,1,7,15,14,93.33,2,0,0,0,141,0,0,0,1,0.0,0.0,0,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1,0,,1,,1,93.33,,,0,0,0,1.0,2.35,0.0,1.0,2,0.07,0.02,0.03,rightDefense,RD,8.2,5.9,0.43,8,115.0,0.02,3.3,3.1,24284973750088,175812,1003468411010,loss,away
21,goalie,0,DEP0RT I31I,xbsx,299,0,0,5,501,1,1509,500,5,9,75.0,30.0,55.0,60,3598,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,5,5.0,0.0,0,0,0,0,0.58,7,12,0,0,0,,0,,0,,7.0,58.33,0,0,0,0.0,0.0,,,0,0.0,0.0,0.0,goalie,G,1.3,1.7,,0,80.0,0.0,0.0,1.2,24284973750088,175812,1007167602554,loss,away
14,defenseMen,2,WhiteMamba7910,xbsx,136,1,0,5,501,1,1509,500,5,9,85.0,100.0,75.0,60,3598,4,0,0,0,0.0,0,5,0,0,1,3,28,25,89.29,3,0,0,0,188,0,0,0,1,0.0,0.0,0,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,4,0,,1,,3,89.29,,,0,0,0,4.0,3.13,0.0,0.4,3,0.05,0.07,-0.03,leftDefense,LD,8.0,4.1,1.28,0,130.0,0.02,4.7,3.5,24284973750088,175812,1007569348921,loss,away
21,goalie,0,Lippy830,xbsx,203,1,1,5,500,0,175812,501,9,5,80.0,25.0,55.0,60,3598,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,1,9,9.0,0.0,0,0,0,0,0.53,10,19,0,0,0,,0,,0,,10.0,52.63,0,0,0,0.0,0.0,,,0,0.0,0.0,0.0,goalie,G,1.3,1.7,,0,80.0,0.0,0.0,1.2,24284973750088,1509,176160783,loss,home
1,center,5,DUGAN x 95,xbsx,78,1,0,5,500,0,175812,501,9,5,55.0,75.0,60.0,60,3598,1,1,0,19,26.92,7,5,0,0,0,8,20,18,90.0,0,0,0,0,201,0,0,0,2,50.0,0.0,1,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1,26,26.92,1,0.0,2,90.0,,,0,0,0,1.0,3.35,0.0,0.0,0,0.02,0.03,-0.07,center,C,4.1,4.3,0.3,4,95.0,0.03,4.8,2.6,24284973750088,1509,904867349,loss,home
15,defenseMen,1,L0LCorbzzL3L,xbsx,299,1,0,5,500,0,175812,501,9,5,85.0,80.0,65.0,60,3598,2,1,0,0,0.0,0,6,0,0,2,11,21,18,85.71,0,0,0,0,250,0,0,0,1,0.0,0.0,0,9,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,2,0,,1,,3,85.71,,,0,0,0,2.0,4.17,0.0,1.5,0,0.2,0.03,0.1,rightDefense,RD,8.8,7.0,0.48,15,115.0,0.02,5.4,5.2,24284973750088,1509,1529903549,loss,home
6,leftWing,4,Ironside197,ps5,243,0,0,5,500,0,175812,501,9,5,45.0,100.0,65.0,59,3516,0,0,0,0,0.0,0,12,4,0,15,2,12,7,58.33,1,4,0,0,333,0,0,0,9,88.89,50.0,8,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,4,0,,1,50.0,5,58.33,,,0,2,2,4.07,5.64,44.44,0.08,-1,0.27,0.2,0.07,leftWing,LW,9.9,2.4,0.72,-9,105.0,0.15,7.4,3.1,24284973750088,1509,1739192465,loss,home
15,defenseMen,2,vMyzq,ps5,182,1,0,5,500,0,175812,501,9,5,75.0,65.0,45.0,60,3574,0,0,0,0,0.0,0,2,0,0,0,6,18,14,77.78,0,2,0,0,157,0,0,0,2,50.0,0.0,1,5,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,,1,0.0,4,77.78,,,0,1,1,0.0,2.62,0.0,2.5,-1,0.08,0.01,0.05,leftDefense,LD,6.9,6.9,0.0,9,92.5,0.03,3.9,3.0,24284973750088,1509,1827209954,loss,home
1,rightWing,3,ISmokeMids2401,xbsx,299,1,0,5,500,0,175812,501,9,5,55.0,100.0,75.0,57,3421,3,0,0,0,0.0,0,5,1,0,15,2,21,14,66.67,0,6,0,0,129,0,0,0,1,0.0,0.0,0,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,4,0,,1,,7,66.67,,,1,0,1,4.21,2.26,100.0,0.4,-1,0.3,0.09,0.21,rightWing,RW,8.5,3.2,1.86,-1,115.0,0.02,3.4,3.3,24284973750088,1509,1870773347,loss,home
21,goalie,0,TheRealYostty,ps5,15,1,0,5,500,0,175812,501,3,4,70.0,70.0,60.0,60,3600,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,3,3.0,0.0,0,0,0,0,0.82,14,17,0,0,0,,0,,0,,14.0,82.35,0,0,0,0.0,0.0,,,0,0.0,0.0,0.0,goalie,G,7.8,1.7,,0,100.0,0.0,0.0,1.2,24284154650345,1509,270010975,win,home
2,rightWing,3,JollyFog,ps5,299,1,0,5,500,0,175812,501,3,4,65.0,95.0,40.0,57,3421,1,1,0,3,40.0,2,9,1,1,2,5,31,26,83.87,1,4,0,2,340,0,0,0,8,62.5,20.0,5,3,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,2,5,40.0,3,20.0,5,83.87,,,0,2,2,2.11,5.96,12.5,0.33,-1,0.11,0.1,-0.05,rightWing,RW,5.5,4.2,0.35,0,100.0,0.14,8.2,3.2,24284154650345,1509,1535636452,win,home
15,defenseMen,2,Azer Ajuxsted,xbsx,114,1,0,5,500,0,175812,501,3,4,85.0,65.0,65.0,60,3600,0,0,0,0,0.0,0,6,0,0,1,1,22,18,81.82,0,0,2,2,179,0,0,0,4,50.0,0.0,2,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,,2,0.0,4,81.82,,,0,0,0,0.0,2.98,0.0,0.17,0,0.03,0.02,-0.07,leftDefense,LD,7.2,3.2,0.0,-4,107.5,0.07,4.9,1.1,24284154650345,1509,1630442180,win,home
15,defenseMen,1,Fabxr7,ps5,187,1,0,5,500,0,175812,501,3,4,80.0,80.0,75.0,60,3600,1,2,0,0,0.0,0,9,0,0,4,7,23,21,91.3,0,0,0,2,224,0,0,0,4,100.0,0.0,4,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1,0,,0,0.0,2,91.3,,,0,0,0,1.0,3.73,0.0,0.22,0,0.13,0.05,-0.02,rightDefense,RD,8.4,4.6,0.27,2,117.5,0.07,5.7,2.8,24284154650345,1509,1714999411,win,home
6,leftWing,4,Ironside197,ps5,243,0,0,5,500,0,175812,501,3,4,55.0,100.0,90.0,60,3600,0,2,0,0,100.0,1,18,3,0,11,3,22,16,72.73,0,0,0,2,459,0,0,0,8,62.5,60.0,5,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,3,1,100.0,3,60.0,6,72.73,,,0,0,0,3.0,7.65,37.5,0.06,0,0.23,0.14,-0.07,leftWing,LW,10.0,3.0,0.39,-12,122.5,0.13,7.7,2.1,24284154650345,1509,1739192465,win,home
0,center,5,Dzhay,ps5,52,1,0,5,500,0,175812,501,3,4,70.0,100.0,70.0,56,3362,3,1,0,11,38.89,7,0,0,0,9,10,21,17,80.95,1,4,0,2,137,0,0,0,5,80.0,0.0,4,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,3,18,38.89,1,0.0,4,80.95,,,0,2,2,3.21,2.45,0.0,,-1,0.21,0.09,0.21,center,C,7.9,6.0,1.31,13,120.0,0.09,4.3,5.2,24284154650345,1509,1941315312,win,home
15,defenseMen,2,T-Dawg_The-Dogg,ps5,225,1,0,5,501,1,1509,500,4,3,80.0,75.0,60.0,58,3481,1,3,0,0,0.0,0,2,0,0,3,2,19,19,100.0,0,2,1,-2,184,0,0,0,6,33.33,0.0,2,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1,0,,4,0.0,0,100.0,,,0,1,1,1.03,3.17,0.0,1.0,-1,0.14,0.03,0.1,leftDefense,LD,8.1,5.3,0.33,5,107.5,0.1,5.2,3.0,24284154650345,175812,344421419,loss,away
1,rightWing,3,ISmokeMids2401,xbsx,299,1,0,5,501,1,1509,500,4,3,65.0,75.0,60.0,58,3480,2,1,0,0,0.0,0,4,0,0,9,6,18,12,66.67,0,2,0,-2,84,0,0,0,1,100.0,0.0,1,4,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,2,0,,0,0.0,6,66.67,,,0,1,1,2.07,1.45,0.0,1.0,-1,0.24,0.04,0.17,rightWing,RW,4.3,4.9,1.43,7,100.0,0.02,2.5,3.7,24284154650345,175812,1870773347,loss,away
15,defenseMen,1,eLcocc,xbsx,125,1,0,5,501,1,1509,500,4,3,85.0,65.0,65.0,60,3600,0,3,0,0,0.0,0,5,0,0,1,5,22,18,81.82,1,0,2,-2,260,0,0,0,3,33.33,0.0,1,4,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,,2,0.0,4,81.82,,,0,0,0,0.0,4.33,0.0,0.8,1,0.13,0.01,0.05,rightDefense,RD,8.0,4.9,0.0,7,107.5,0.05,6.0,2.9,24284154650345,175812,1878491420,loss,away
6,center,5,XShoreySznX,xbsx,112,1,0,5,501,1,1509,500,4,3,95.0,90.0,85.0,60,3600,1,0,0,10,58.33,14,14,1,0,5,7,22,13,59.09,1,0,1,-2,290,1,0,0,6,116.67,14.29,7,6,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,2,24,58.33,0,14.29,9,59.09,,,0,0,0,2.0,4.83,16.67,0.43,1,0.18,0.11,-0.05,center,C,6.5,3.9,0.41,-1,135.0,0.1,7.1,3.4,24284154650345,175812,1006409897916,loss,away
21,goalie,0,DEP0RT I31I,xbsx,299,0,0,5,501,1,1509,500,4,3,80.0,80.0,50.0,60,3600,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,1,0,4,4.0,0.0,0,0,0,0,0.81,17,21,0,0,0,,0,,0,,17.0,80.95,0,0,0,0.0,0.0,,,0,0.0,0.0,0.0,goalie,G,8.0,1.7,,0,105.0,0.0,0.0,1.2,24284154650345,175812,1007167602554,loss,away
2,leftWing,4,iCLassYxTTV,ps5,121,1,0,5,501,1,1509,500,4,3,60.0,85.0,75.0,60,3600,0,1,0,0,0.0,0,6,2,0,3,3,16,10,62.5,2,0,0,-2,157,0,0,0,7,71.43,40.0,5,3,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,2,0,,2,40.0,6,62.5,,,0,0,0,2.0,2.62,28.57,0.5,2,0.12,0.11,0.02,leftWing,LW,7.6,3.4,0.76,1,110.0,0.12,4.8,3.3,24284154650345,175812,1007705774805,loss,away
1,center,5,MBell91,xbsx,299,0,0,5,501,1,2673,500,0,6,90.0,100.0,65.0,60,3600,2,0,0,15,50.0,15,0,2,0,0,8,20,17,85.0,1,0,0,5,214,0,0,0,3,100.0,66.67,3,5,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,4,30,50.0,0,66.67,3,85.0,,,0,0,0,4.0,3.57,66.67,,1,0.08,0.12,0.08,center,C,7.7,5.8,1.12,13,127.5,0.05,5.2,5.8,24298948980208,34961,169724061,win,away
2,leftWing,4,xT S P 0 0 N,xbsx,299,1,0,5,501,1,2673,500,0,6,80.0,100.0,45.0,60,3600,1,0,0,0,0.0,0,16,3,0,3,4,18,12,66.67,0,0,0,5,222,1,0,0,9,77.78,42.86,7,4,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,4,0,,2,42.86,6,66.67,,,0,0,0,4.0,3.7,33.33,0.25,0,0.12,0.17,-0.15,leftWing,LW,10.0,3.3,1.08,-8,112.5,0.15,6.4,3.4,24298948980208,34961,172218530,win,away
15,defenseMen,1,L U C K T E N,xbsx,227,1,0,5,501,1,2673,500,0,6,80.0,90.0,65.0,60,3600,3,0,0,0,0.0,0,8,0,0,2,4,24,18,75.0,0,0,0,5,207,0,0,0,3,66.67,0.0,2,4,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,3,0,,1,0.0,6,75.0,,,0,0,0,3.0,3.45,0.0,0.5,0,0.1,0.07,-0.03,rightDefense,RD,8.1,4.0,0.87,0,117.5,0.05,5.2,3.4,24298948980208,34961,172243288,win,away
1,rightWing,3,LongRodRon,xbsx,299,1,0,5,501,1,2673,500,0,6,80.0,100.0,60.0,60,3600,2,0,0,0,0.0,0,12,1,0,3,4,23,14,60.87,1,0,0,5,310,0,0,0,6,83.33,20.0,5,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,3,0,,1,20.0,9,60.87,,,0,0,0,3.0,5.17,16.67,0.17,1,0.08,0.11,-0.12,rightWing,RW,6.0,3.0,0.58,-6,120.0,0.1,7.4,2.8,24298948980208,34961,213013207,win,away
15,defenseMen,2,COUG4R HUNTER,xbsx,145,1,0,5,501,1,2673,500,0,6,100.0,85.0,65.0,60,3600,2,1,0,0,0.0,0,2,0,0,0,10,30,24,80.0,1,0,0,5,289,0,0,0,2,100.0,0.0,2,4,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,2,0,,0,0.0,6,80.0,,,0,0,0,2.0,4.82,0.0,2.0,1,0.08,0.05,0.05,leftDefense,LD,9.8,7.7,0.42,13,125.0,0.03,6.7,4.7,24298948980208,34961,1692845322,win,away
21,goalie,0,Matthewsl34I,xbsx,113,1,0,5,501,1,2673,500,0,6,70.0,65.0,65.0,60,3600,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,1,0,0.0,0.0,0,0,0,0,1.0,7,7,0,0,0,,0,,0,,7.0,100.0,0,0,0,0.0,0.0,,,0,0.0,0.0,0.0,goalie,G,9.8,1.7,,0,100.0,0.0,0.0,1.2,24298948980208,34961,1004036837022,win,away
2,leftWing,4,LNDxGeorgio,xbsx,262,1,0,5,500,0,34961,501,6,0,50.0,55.0,60.0,60,3600,0,0,0,0,0.0,0,8,0,0,5,1,8,6,75.0,0,0,0,-5,142,0,3,0,4,100.0,0.0,4,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,0.0,2,75.0,,,0,0,0,0.0,2.37,0.0,0.12,0,0.1,0.03,-0.03,leftWing,LW,2.0,2.9,0.0,-6,82.5,0.07,3.6,1.0,24298948980208,2673,182465627,loss,home
