player_id,player_name,detailed_position,war_value,offensive_war,defensive_war,teamplay_war,games_played,skgoals,skassists,skplusmin,avg_game_impact,war_per_game,points
216735088,Onion_Pie,leftDefense,1.8804014999999985,2.06125,0.5852000000000002,4.317999999999994,1,1,0,1,9.1,1.8804014999999985,1
809767659,TheeRaven-,center,1.8775342079999982,0.3196799999999999,0.3234,7.258999999999992,1,0,2,1,6.6,1.8775342079999982,2
284494263,I SM1TTY l,goalie,1.8763537499999992,0.0,25.018049999999988,0.0,1,0,0,0,8.0,1.8763537499999992,0
1003741988290,Brxckzii,leftDefense,1.8732685166666658,0.128875,0.2585,10.943999999999994,3,0,1,0,6.033333333333334,0.6244228388888886,1
1294435240,l Lamoureux l9l,rightDefense,1.8691657199999998,0.01025,0.18810000000000002,7.3629999999999995,1,0,0,4,7.2,1.8691657199999998,0
1005513617747,Zeehlo,leftWing,1.8672827378333334,1.1707849999999997,0.1583,15.627800000000002,3,1,0,-7,3.0,0.6224275792777778,1
1005234192537,Scorezov,goalie,1.864878749999999,0.0,23.680999999999987,0.0,1,0,0,0,7.8,1.864878749999999,0
1300476344,Smitzky,center,1.8595243666666659,0.7802099999999998,0.49770000000000003,7.141999999999994,2,0,5,0,6.1,0.9297621833333329,5
1829374897,ccurty_,goalie,1.8395419499999992,0.0,24.85867499999999,0.0,1,0,0,0,7.4,1.8395419499999992,0
1426527303,Kingerr_-,rightDefense,1.8269540624999994,0.198125,0.5687000000000001,6.192999999999997,1,0,2,-1,8.8,1.8269540624999994,2
1915392556,Hxrlan,leftWing,1.8269501775000005,1.017445,0.10360000000000001,8.0366,1,0,4,3,5.7,1.8269501775000005,4
176764956,Neeeemmmmm,leftDefense,1.8145312499999997,0.12112500000000001,0.8360000000000002,6.300999999999998,1,0,1,-1,7.7,1.8145312499999997,1
1961548882,I banger l,leftDefense,1.8137371875,0.22787499999999997,0.5896000000000002,6.091999999999999,1,0,2,1,10.0,1.8137371875,2
1529903549,L0LCorbzzL3L,rightDefense,1.8132437499999992,0.22787499999999997,0.7931000000000002,6.231999999999997,1,0,2,0,8.8,1.8132437499999992,2
1004621288172,SkilZzy x92x,center,1.7807148799999994,0.38988,0.26739999999999997,8.427999999999997,1,0,2,3,5.6,1.7807148799999994,2
311398256,zClmZy,leftDefense,1.7720707499999986,0.120625,0.5236000000000001,5.918999999999996,1,0,1,1,9.5,1.7720707499999986,1
1857395917,Musty88_,rightWing,1.7638278000000003,2.0088750000000006,0.1845,8.305600000000002,1,1,1,-2,4.8,1.7638278000000003,2
205835458,kbelau,goalie,1.7322070949999993,0.0,21.97632499999999,0.0,2,0,0,0,6.05,0.8661035474999996,0
982911356,Swiae,rightWing,1.7208474300000003,3.571425000000001,-0.018500000000000003,3.5816,1,2,0,1,6.7,1.7208474300000003,2
931181407,STRAIT BAKED,rightWing,1.7156884499999994,0.93225,0.0495,10.689599999999995,1,0,4,-1,4.2,1.7156884499999994,4
1771797667,Pricee x 31,goalie,1.6886762787499996,0.0,27.744849999999992,0.0,3,0,0,0,5.466666666666666,0.5628920929166665,0
1004293382350,MazzyGratteux,leftDefense,1.6857553124999995,0.23012499999999994,0.1848,6.006999999999998,1,0,2,1,7.9,1.6857553124999995,2
1004667025344,notusc-,center,1.6773263459999992,4.261005,0.2261,3.686999999999996,1,3,0,3,5.7,1.6773263459999992,3
172800517,JRapx28,rightDefense,1.6772939999999998,0.22499999999999998,0.7832,5.204,2,0,2,6,8.1,0.8386469999999999,2
1711188176,Hullzeh,rightWing,1.6609995000000002,2.2247500000000002,0.2405,3.6866000000000003,1,1,3,3,9.4,1.6609995000000002,4
501848,Premierplayer,center,1.6493962733333316,6.619635,0.5915,0.07499999999999152,2,4,2,-3,6.3,0.8246981366666658,6
1871000826,Avv I13I,leftWing,1.63626778,0.21471999999999994,0.19960000000000003,9.1266,1,0,1,1,4.9,1.63626778,1
1870773347,ISmokeMids2401,leftWing,1.6181237500000005,3.5677950000000003,0.1421,2.7626000000000013,1,3,1,1,10.0,1.6181237500000005,4
1004638340480,lm Deanoo,center,1.6023293879999987,3.25908,0.1351,3.6769999999999956,1,2,0,1,6.6,1.6023293879999987,2
1003534869105,McPumpyXQc-_-,leftDefense,1.5984263749999996,0.0052499999999999995,0.33880000000000005,6.681999999999997,1,0,0,-2,6.5,1.5984263749999996,0
220806641,BrandosEra,center,1.5958660666666666,-0.09949500000000008,0.16940000000000002,10.810999999999998,1,0,0,-4,4.4,1.5958660666666666,0
320835709,Dangs92,rightWing,1.5773220833333323,2.4343,0.3855,13.356399999999994,4,1,0,-11,3.0,0.3943305208333331,1
1006117634844,BIGGYPOORNO,rightWing,1.5672902000000002,0.4675,0.0945,8.9656,1,0,2,1,4.7,1.5672902000000002,2
1975831760,Trickehh-,rightWing,1.5174675000000004,4.902150000000001,0.0315,0.6866000000000002,1,2,0,1,8.3,1.5174675000000004,2
